GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
431,-34.8994,-11.6462,18.8364,-4.31898768,-46.5456,14.51741232,-32.02818768
432,-35.6037,-12.135,18.1638,-4.41486648,-47.7387,13.74893352,-33.98976648
433,-37.0687,-13.8042,18.1875,-4.37361984,-50.8729,13.81388016,-37.05901984
434,-35.9605,-11.9417,17.9051,-4.3891848,-47.9022,13.5159152,-34.3862848
435,-36.4949,-16.458,19.8528,-4.23394056,-52.9529,15.61885944,-37.33404056
436,-37.3057,-13.0715,18.4459,-4.0683204,-50.3772,14.3775796,-35.9996204
437,-34.9543,-14.1483,19.7272,-4.15520136,-49.1026,15.57199864,-33.53060136
438,-36.3423,-14.6813,21.2625,-4.34459088,-51.0236,16.91790912,-34.10569088
439,-38.7397,-14.9358,20.886,-3.9501324,-53.6755,16.9358676,-36.7396324
440,-34.4012,-14.9717,19.5098,-4.36355856,-49.3729,15.14624144,-34.22665856
441,-39.3108,-10.3309,17.416,-4.06068552,-49.6417,13.35531448,-36.28638552
442,-37.8426,-11.9571,18.8664,-3.98760696,-49.7997,14.87879304,-34.92090696
443,-38.6997,-12.7593,18.4029,-4.1598612,-51.459,14.2430388,-37.2159612
444,-32.5533,-12.7666,18.5435,-4.3819632,-45.3199,14.1615368,-31.1583632
445,-35.2156,-13.4927,19.5245,-4.14259992,-48.7083,15.38190008,-33.32639992
446,-34.3932,-14.093,19.5745,-4.22893944,-48.4862,15.34556056,-33.14063944
447,-34.1185,-15.2816,20.8902,-4.36592952,-49.4001,16.52427048,-32.87582952
448,-35.7958,-11.4129,18.125,-4.401144,-47.2087,13.723856,-33.484844
449,-36.0014,-13.2557,18.7352,-4.34232288,-49.2571,14.39287712,-34.86422288
450,-38.6125,-12.2177,19.6075,-4.24174392,-50.8302,15.36575608,-35.46444392
451,-35.8068,-16.5237,22.3763,-4.08534912,-52.3305,18.29095088,-34.03954912
452,-34.0494,-18.4801,22.0172,-4.15847736,-52.5295,17.85872264,-34.67077736
453,-37.7348,-12.7644,19.4494,-4.15705968,-50.4992,15.29234032,-35.20685968
454,-34.7543,-15.7857,21.2048,-4.21815384,-50.54,16.98664616,-33.55335384
455,-35.7078,-12.576,20.7987,-4.39429536,-48.2838,16.40440464,-31.87939536
456,-37.3968,-11.9652,18.7492,-4.06254816,-49.362,14.68665184,-34.67534816
457,-35.9727,-18.1172,22.4501,-4.32714096,-54.0899,18.12295904,-35.96694096
458,-34.8947,-17.4195,21.2405,-4.13307936,-52.3142,17.10742064,-35.20677936
459,-34.7219,-13.0148,18.7041,-4.40159616,-47.7367,14.30250384,-33.43419616
460,-38.1503,-15.9652,19.9852,-4.10517792,-54.1155,15.88002208,-38.23547792
461,-35.9612,-15.5294,20.7916,-4.22033544,-51.4906,16.57126456,-34.91933544
462,-28.375,-19.2154,22.543,-3.97180584,-47.5904,18.57119416,-29.01920584
463,-34.6787,-14.4892,20.7841,-4.15279872,-49.1679,16.63130128,-32.53659872
464,-36.9769,-15.8266,20.1369,-4.00234104,-52.8035,16.13455896,-36.66894104
465,-32.2276,-17.6153,20.5632,-4.17748176,-49.8429,16.38571824,-33.45718176
466,-34.0404,-18.3548,21.7885,-3.98670264,-52.3952,17.80179736,-34.59340264
467,-32.0369,-19.2848,20.4729,-4.0381308,-51.3217,16.4347692,-34.8869308
468,-36.7142,-14.6578,19.3805,-4.39517088,-51.372,14.98532912,-36.38667088
469,-35.3539,-13.5501,19.7447,-4.33176264,-48.904,15.41293736,-33.49106264
470,-36.244,-14.453,16.84,-4.38591816,-50.697,12.45408184,-38.24291816
471,-38.0473,-12.8859,17.9958,-4.2677424,-50.9332,13.7280576,-37.2051424
472,-34.8876,-15.7657,18.8233,-4.61304432,-50.6533,14.21025568,-36.44304432
473,-37.9152,-14.9856,19.8945,-4.53209184,-52.9008,15.36240816,-37.53839184
474,-38.1515,-11.2481,17.9392,-4.65987744,-49.3996,13.27932256,-36.12027744
475,-40.8081,-13.2579,19.2427,-4.45301064,-54.066,14.78968936,-39.27631064
476,-33.7301,-14.9538,18.9959,-4.32400392,-48.6839,14.67189608,-34.01200392
477,-32.9505,-18.9247,21.6403,-4.31444376,-51.8752,17.32585624,-34.54934376
478,-37.672,-17.1496,20.953,-4.42753128,-54.8216,16.52546872,-38.29613128
479,-36.2149,-10.5602,17.0638,-4.33884672,-46.7751,12.72495328,-34.05014672
480,-39.5787,-12.2533,18.6857,-4.21939728,-51.832,14.46630272,-37.36569728
481,-37.9501,-14.6877,21.5071,-4.52448,-52.6378,16.98262,-35.65518
482,-36.727,-14.0849,21.2729,-4.25157912,-50.8119,17.02132088,-33.79057912
483,-36.2331,-13.6096,19.0457,-4.48585344,-49.8427,14.55984656,-35.28285344
484,-36.7586,-12.4004,17.8771,-4.16475792,-49.159,13.71234208,-35.44665792
485,-34.9855,-15.8746,19.4647,-4.0452912,-50.8601,15.4194088,-35.4406912
486,-36.697,-14.5524,18.2327,-4.30658928,-51.2494,13.92611072,-37.32328928
487,-34.7532,-14.9578,19.3903,-4.1833512,-49.711,15.2069488,-34.5040512
488,-35.8909,-14.0248,19.4713,-3.98455848,-49.9157,15.48674152,-34.42895848
489,-35.9337,-13.6161,17.7303,-4.17456432,-49.5498,13.55573568,-35.99406432
490,-30.1787,-13.7417,17.1416,-4.12740936,-43.9204,13.01419064,-30.90620936
491,-32.1805,-15.4223,19.7952,-4.05995112,-47.6028,15.73524888,-31.86755112
492,-35.6143,-12.7143,18.7092,-4.14406368,-48.3286,14.56513632,-33.76346368
493,-33.6149,-13.1628,16.8222,-4.0892148,-46.7777,12.7329852,-34.0447148
494,-37.6083,-16.7052,21.0269,-4.12419168,-54.3135,16.90270832,-37.41079168
495,-37.9361,-12.3628,17.7553,-4.18615704,-50.2989,13.56914296,-36.72975704
496,-36.3533,-13.3481,19.0038,-4.02998328,-49.7014,14.97381672,-34.72758328
497,-33.9908,-16.1274,17.8068,-4.00303008,-50.1182,13.80376992,-36.31443008
498,-35.578,-12.6669,16.6771,-3.99544056,-48.2449,12.68165944,-35.56324056
499,-35.6583,-13.1461,18.3109,-4.1447412,-48.8044,14.1661588,-34.6382412
500,-35.406,-16.2191,18.2077,-3.96552168,-51.6251,14.24217832,-37.38292168
501,-38.3495,-8.3808,17.3321,-3.94574544,-46.7303,13.38635456,-33.34394544
502,-33.5305,-13.5893,19.9369,-4.02989832,-47.1198,15.90700168,-31.21279832
503,-34.8748,-15.2752,20.3405,-4.09381704,-50.15,16.24668296,-33.90331704
504,-35.2655,-14.4126,18.9409,-4.15058472,-49.6781,14.79031528,-34.88778472
505,-36.7347,-16.4199,20.2026,-4.1268024,-53.1546,16.0757976,-37.0788024
506,-38.9319,-16.403,20.4046,-4.1807484,-55.3349,16.2238516,-39.1110484
507,-37.84,-16.8751,19.9064,-4.20814944,-54.7151,15.69825056,-39.01684944
508,-35.4755,-14.7964,20.5506,-4.08462696,-50.2719,16.46597304,-33.80592696
509,-34.5645,-14.6883,19.3311,-4.35582864,-49.2528,14.97527136,-34.27752864
510,-33.4399,-17.5258,20.1131,-3.9066588,-50.9657,16.2064412,-34.7592588
511,-37.0905,-13.7751,19.9614,-4.18056552,-50.8656,15.78083448,-35.08476552
512,-34.1224,-12.8251,17.4399,-4.15934496,-46.9475,13.28055504,-33.66694496
513,-35.79,-16.8378,20.5076,-4.1182956,-52.6278,16.3893044,-36.2384956
514,-34.8209,-16.8309,21.0012,-3.88458216,-51.6518,17.11661784,-34.53518216
515,-35.1904,-12.9185,17.0252,-3.93338664,-48.1089,13.09181336,-35.01708664
516,-35.158,-12.4168,18.5387,-4.38581016,-47.5748,14.15288984,-33.42191016
517,-37.2898,-13.1925,19.7054,-4.20873408,-50.4823,15.49666592,-34.98563408
518,-35.6581,-17.8585,20.0815,-4.13766504,-53.5166,15.94383496,-37.57276504
519,-35.3786,-13.8669,18.8272,-4.18374,-49.2455,14.64346,-34.60204
520,-37.5676,-13.2331,21.0705,-4.19879088,-50.8007,16.87170912,-33.92899088
521,-39.1387,-14.8196,20.8325,-4.26949776,-53.9583,16.56300224,-37.39529776
522,-38.4241,-15.2878,20.249,-4.16829024,-53.7119,16.08070976,-37.63119024
523,-35.9389,-12.1758,18.3932,-4.28299848,-48.1147,14.11020152,-34.00449848
524,-37.7827,-12.5408,16.671,-4.20283656,-50.3235,12.46816344,-37.85533656
525,-32.7531,-18.6081,20.4757,-4.32764136,-51.3612,16.14805864,-35.21314136
526,-36.6152,-12.9338,17.9271,-4.15716984,-49.549,13.76993016,-35.77906984
527,-38.071,-12.7877,19.8593,-4.45484448,-50.8587,15.40445552,-35.45424448
528,-37.5426,-13.6226,18.3211,-4.3039908,-51.1652,14.0171092,-37.1480908
529,-35.5439,-14.4432,18.1635,-4.05370872,-49.9871,14.10979128,-35.87730872
530,-34.7031,-11.1576,17.1883,-4.06757664,-45.8607,13.12072336,-32.73997664
531,-36.0752,-13.157,19.2325,-4.22134488,-49.2322,15.01115512,-34.22104488
532,-35.9081,-13.3368,19.4222,-4.16970648,-49.2449,15.25249352,-33.99240648
533,-37.3483,-16.0072,19.1296,-4.2048756,-53.3555,14.9247244,-38.4307756
534,-37.67,-16.3336,19.1096,-4.03736472,-54.0036,15.07223528,-38.93136472
535,-36.7358,-13.0546,19.438,-4.24464264,-49.7904,15.19335736,-34.59704264
536,-35.0486,-16.9177,19.4082,-4.17220632,-51.9663,15.23599368,-36.73030632
537,-36.1775,-13.1744,19.7123,-4.07615976,-49.3519,15.63614024,-33.71575976
538,-37.0421,-13.0977,19.7538,-4.1509296,-50.1398,15.6028704,-34.5369296
539,-37.367,-16.629,21.0153,-4.12635456,-53.996,16.88894544,-37.10705456
540,-37.9299,-16.2823,20.8608,-4.1452452,-54.2122,16.7155548,-37.4966452
541,-35.2071,-13.8925,20.2729,-4.0121748,-49.0996,16.2607252,-32.8388748
542,-38.428,-11.9929,18.9799,-4.24260576,-50.4209,14.73729424,-35.68360576
543,-35.4568,-16.5905,21.1386,-4.09957056,-52.0473,17.03902944,-35.00827056
544,-36.49,-18.6926,23.1496,-4.24238688,-55.1826,18.90721312,-36.27538688
545,-37.302,-17.05,21.3968,-3.99644496,-54.352,17.40035504,-36.95164496
546,-33.1284,-19.5857,19.9697,-4.1459724,-52.7141,15.8237276,-36.8903724
547,-35.2853,-17.8368,21.3811,-4.24937304,-53.1221,17.13172696,-35.99037304
548,-33.8721,-12.3376,21.3431,-4.1886648,-46.2097,17.1544352,-29.0552648
549,-37.3728,-10.2095,19.7845,-4.2915024,-47.5823,15.4929976,-32.0893024
550,-37.8798,-16.5312,21.7917,-4.24633968,-54.411,17.54536032,-36.86563968
551,-36.7889,-15.7591,21.2834,-4.23559008,-52.548,17.04780992,-35.50019008
552,-36.2031,-12.2234,19.4238,-4.15572264,-48.4265,15.26807736,-33.15842264
553,-35.6009,-16.5819,21.3846,-3.9566448,-52.1828,17.4279552,-34.7548448
554,-37.079,-12.1116,18.5968,-3.98368296,-49.1906,14.61311704,-34.57748296
555,-40.1062,-12.7857,20.4689,-4.38773328,-52.8919,16.08116672,-36.81073328
556,-36.3541,-13.7356,19.3808,-4.47337656,-50.0897,14.90742344,-35.18227656
557,-32.3679,-18.1111,22.7609,-4.32677304,-50.479,18.43412696,-32.04487304
558,-37.385,-11.4624,19.5576,-3.90562848,-48.8474,15.65197152,-33.19542848
559,-36.7753,-14.253,20.242,-4.13215776,-51.0283,16.10984224,-34.91845776
560,-38.035,-15.3426,18.2071,-4.28038416,-53.3776,13.92671584,-39.45088416
561,-38.0616,-12.0607,21.139,-4.21463088,-50.1223,16.92436912,-33.19793088
562,-38.685,-9.5715,19.4744,-4.34656584,-48.2565,15.12783416,-33.12866584
563,-36.4234,-13.2347,19.3207,-4.4687196,-49.6581,14.8519804,-34.8061196
564,-39.3886,-10.4953,18.0031,-4.1868648,-49.8839,13.8162352,-36.0676648
565,-38.3734,-14.7572,21.8891,-4.32118296,-53.1306,17.56791704,-35.56268296
566,-37.4742,-13.7505,18.3409,-4.057758,-51.2247,14.283142,-36.941558
567,-37.1734,-11.7147,18.3478,-4.21166664,-48.8881,14.13613336,-34.75196664
568,-36.2742,-13.2887,17.5113,-4.25506104,-49.5629,13.25623896,-36.30666104
569,-39.1502,-13.9051,20.7921,-4.18866912,-53.0553,16.60343088,-36.45186912
570,-37.7076,-14.4495,18.6517,-4.12324848,-52.1571,14.52845152,-37.62864848
571,-40.1839,-6.4959,14.9447,-4.49550072,-46.6798,10.44919928,-36.23060072
572,-33.9249,-12.7559,15.9083,-4.40903304,-46.6808,11.49926696,-35.18153304
573,-35.8,-14.2722,18.8195,-4.3484976,-50.0722,14.4710024,-35.6011976
574,-40.0608,-8.2196,16.5962,-4.48425504,-48.2804,12.11194496,-36.16845504
575,-37.1871,-10.8826,17.9158,-4.4677404,-48.0697,13.4480596,-34.6216404
576,-36.0275,-10.7332,19.375,-4.19589432,-46.7607,15.17910568,-31.58159432
577,-31.8893,-14.5564,17.2934,-4.10076936,-46.4457,13.19263064,-33.25306936
578,-36.9835,-11.3569,17.5294,-4.37201136,-48.3404,13.15738864,-35.18301136
579,-35.9612,-6.8479,15.9099,-4.34232216,-42.8091,11.56757784,-31.24152216
580,-38.7287,-10.1928,17.1921,-4.24723248,-48.9215,12.94486752,-35.97663248
581,-37.2781,-12.9792,18.1989,-4.21556688,-50.2573,13.98333312,-36.27396688
582,-38.9662,-9.6134,17.3827,-4.32226584,-48.5796,13.06043416,-35.51916584
583,-37.5832,-8.6437,16.7829,-4.4456796,-46.2269,12.3372204,-33.8896796
584,-37.6171,-12.1681,18.8382,-4.19690592,-49.7852,14.64129408,-35.14390592
585,-37.1104,-10.4699,18.1588,-4.1824548,-47.5803,13.9763452,-33.6039548
586,-35.6057,-10.0991,17.9511,-3.93875352,-45.7048,14.01234648,-31.69245352
587,-33.7565,-16.4611,21.7874,-4.01483304,-50.2176,17.77256696,-32.44503304
588,-34.641,-20.205,21.2976,-3.87078624,-54.846,17.42681376,-37.41918624
589,-33.3133,-14.138,19.4062,-4.09252464,-47.4513,15.31367536,-32.13762464
590,-36.0155,-13.3222,18.2757,-3.79283976,-49.3377,14.48286024,-34.85483976
591,-35.2183,-17.6077,20.7055,-4.04549784,-52.826,16.66000216,-36.16599784
592,-40.0751,-12.873,18.7761,-4.08327696,-52.9481,14.69282304,-38.25527696
593,-34.682,-13.9088,18.6783,-4.21504632,-48.5908,14.46325368,-34.12754632
594,-35.9092,-15.0058,19.9672,-4.33785384,-50.915,15.62934616,-35.28565384
595,-35.6074,-12.2095,17.2691,-4.19822784,-47.8169,13.07087216,-34.74602784
596,-34.3527,-16.0099,19.7288,-4.220172,-50.3626,15.508628,-34.853972
597,-35.4854,-14.1712,18.8214,-4.13790768,-49.6566,14.68349232,-34.97310768
598,-33.733,-15.3735,18.6742,-3.95015112,-49.1065,14.72404888,-34.38245112
599,-36.3804,-11.6217,17.7086,-4.10473296,-48.0021,13.60386704,-34.39823296
600,-29.9542,-19.2793,20.893,-3.79357416,-49.2335,17.09942584,-32.13407416
601,-38.1797,-10.8136,17.9343,-4.04300088,-48.9933,13.89129912,-35.10200088
602,-36.965,-13.557,19.3869,-4.19281992,-50.522,15.19408008,-35.32791992
603,-34.5069,-14.7945,20.3397,-4.07752704,-49.3014,16.26217296,-33.03922704
604,-39.9705,-12.6297,19.6901,-4.46020488,-52.6002,15.22989512,-37.37030488
605,-38.1614,-16.124,21.5589,-4.3681752,-54.2854,17.1907248,-37.0946752
606,-38.2814,-14.1904,20.4812,-4.50132912,-52.4718,15.97987088,-36.49192912
607,-32.6134,-17.9247,21.4523,-4.21972704,-50.5381,17.23257296,-33.30552704
608,-39.7627,-16.8543,22.7902,-4.29864696,-56.617,18.49155304,-38.12544696
609,-33.75,-17.4325,21.2926,-4.16096784,-51.1825,17.13163216,-34.05086784
610,-36.2875,-17.0768,21.297,-4.06644336,-53.3643,17.23055664,-36.13374336
611,-40.0206,-14.163,19.5375,-4.01361192,-54.1836,15.52388808,-38.65971192
612,-33.3626,-15.1295,18.8497,-3.95602272,-48.4921,14.89367728,-33.59842272
613,-34.9477,-16.8243,20.488,-3.90603384,-51.772,16.58196616,-35.19003384
614,-34.6068,-14.3977,19.1068,-4.25447712,-49.0045,14.85232288,-34.15217712
615,-36.9088,-13.0886,18.0163,-4.26165408,-49.9974,13.75464592,-36.24275408
616,-38.3748,-11.1948,18.3135,-4.05214992,-49.5696,14.26135008,-35.30824992
617,-36.2263,-12.2847,18.7928,-4.3262496,-48.511,14.4665504,-34.0444496
618,-36.9629,-13.3229,19.0349,-4.26024216,-50.2858,14.77465784,-35.51114216
619,-39.3842,-10.5565,18.6964,-4.30423272,-49.9407,14.39216728,-35.54853272
620,-35.4984,-12.9193,19.5442,-4.58574552,-48.4177,14.95845448,-33.45924552
621,-41.1085,-9.8887,17.3091,-4.28821632,-50.9972,13.02088368,-37.97631632
622,-36.8809,-15.5304,19.4083,-4.12802352,-52.4113,15.28027648,-37.13102352
623,-37.6097,-9.7908,17.7149,-4.3379208,-47.4005,13.3769792,-34.0235208
624,-34.0066,-12.1535,17.7537,-4.37378256,-46.1601,13.37991744,-32.78018256
625,-35.7599,-13.9537,18.9903,-4.46616288,-49.7136,14.52413712,-35.18946288
626,-40.6934,-13.071,19.0201,-4.40472456,-53.7644,14.61537544,-39.14902456
627,-37.0405,-12.931,20.9253,-4.40472888,-49.9715,16.52057112,-33.45092888
628,-36.6296,-13.2274,19.4959,-4.12979616,-49.857,15.36610384,-34.49089616
629,-37.2216,-13.5053,18.7455,-4.18802112,-50.7269,14.55747888,-36.16942112
630,-37.3218,-14.4678,19.6502,-4.07730168,-51.7896,15.57289832,-36.21670168
631,-36.4666,-12.3737,19.3389,-4.01330016,-48.8403,15.32559984,-33.51470016
632,-39.0094,-10.085,18.3315,-4.1607072,-49.0944,14.1707928,-34.9236072
633,-37.7019,-13.8247,19.3701,-4.03346088,-51.5266,15.33663912,-36.18996088
634,-39.0157,-13.2608,19.3846,-4.18845672,-52.2765,15.19614328,-37.08035672
635,-37.0075,-10.6594,19.9853,-4.25177424,-47.6669,15.73352576,-31.93337424
636,-39.2341,-13.6161,20.2222,-4.2943212,-52.8502,15.9278788,-36.9223212
637,-33.7678,-14.7719,19.3689,-4.29221664,-48.5397,15.07668336,-33.46301664
638,-35.5894,-13.2523,19.2489,-4.3041852,-48.8417,14.9447148,-33.8969852
639,-36.6594,-14.4632,19.5354,-4.11372576,-51.1226,15.42167424,-35.70092576
640,-36.9106,-13.8063,19.5355,-4.1516532,-50.7169,15.3838468,-35.3330532
641,-38.2341,-8.3066,16.2183,-4.03299216,-46.5407,12.18530784,-34.35539216
642,-36.3455,-11.2754,20.4286,-3.95728776,-47.6209,16.47131224,-31.14958776
643,-38.7359,-12.9048,19.9304,-4.21625808,-51.6407,15.71414192,-35.92655808
644,-37.183,-10.5221,17.6016,-4.12173864,-47.7051,13.47986136,-34.22523864
645,-35.0889,-13.6828,18.8799,-3.9933972,-48.7717,14.8865028,-33.8851972
646,-39.092,-10.9639,17.678,-4.4189352,-50.0559,13.2590648,-36.7968352
647,-36.3914,-15.4743,20.5847,-4.22595216,-51.8657,16.35874784,-35.50695216
648,-38.6426,-10.9626,19.0083,-4.28450616,-49.6052,14.72379384,-34.88140616
649,-37.8383,-9.0305,16.9568,-4.4329068,-46.8688,12.5238932,-34.3449068
650,-39.3949,-12.4653,20.2813,-4.257864,-51.8602,16.023436,-35.836764
651,-38.8268,-13.8995,21.1579,-4.20356376,-52.7263,16.95433624,-35.77196376
652,-37.4515,-14.5431,20.7065,-4.17053016,-51.9946,16.53596984,-35.45863016
653,-39.6043,-11.4643,19.3032,-4.09009896,-51.0686,15.21310104,-35.85549896
654,-37.5341,-15.7011,21.37,-4.204512,-53.2352,17.165488,-36.069712
655,-38.2537,-13.6681,20.2851,-4.29403248,-51.9218,15.99106752,-35.93073248
656,-38.1246,-13.9884,20.4426,-4.3270704,-52.113,16.1155296,-35.9974704
657,-34.3345,-12.1992,20.1386,-4.3329996,-46.5337,15.8056004,-30.7280996
658,-38.2831,-11.6202,20.539,-4.0422852,-49.9033,16.4967148,-33.4065852
659,-38.1235,-11.5741,19.131,-4.26112632,-49.6976,14.86987368,-34.82772632
660,-37.637,-14.3455,19.7753,-3.955068,-51.9825,15.820232,-36.162268
661,-36.1415,-10.8413,19.7823,-4.18599216,-46.9828,15.59630784,-31.38649216
662,-35.2244,-14.4909,20.7083,-4.28500224,-49.7153,16.42329776,-33.29200224
663,-34.9614,-13.0986,20.5502,-4.34625768,-48.06,16.20394232,-31.85605768
664,-38.2009,-17.0508,22.2188,-4.23725184,-55.2517,17.98154816,-37.27015184
665,-32.59,-17.5239,21.1794,-4.18293648,-50.1139,16.99646352,-33.11743648
666,-37.5329,-12.3506,19.5112,-4.3351812,-49.8835,15.1760188,-34.7074812
667,-39.6719,-13.139,21.385,-4.47778008,-52.8109,16.90721992,-35.90368008
668,-30.4182,-15.9201,19.2281,-4.34188584,-46.3383,14.88621416,-31.45208584
669,-36.2076,-15.1658,21.359,-4.13254584,-51.3734,17.22645416,-34.14694584
670,-35.876,-17.7282,20.0666,-4.07142288,-53.6042,15.99517712,-37.60902288
671,-35.5353,-14.1713,20.3213,-4.41268992,-49.7066,15.90861008,-33.79798992
672,-33.9814,-10.9679,16.4715,-4.07962512,-44.9493,12.39187488,-32.55742512
673,-36.0817,-13.9081,19.5569,-4.11863976,-49.9898,15.43826024,-34.55153976
674,-35.5142,-13.2066,20.7625,-4.38741864,-48.7208,16.37508136,-32.34571864
675,-40.3123,-12.3439,21.2994,-4.3177284,-52.6562,16.9816716,-35.6745284
676,-36.0183,-16.0113,22.8977,-4.31505576,-52.0296,18.58264424,-33.44695576
677,-34.2871,-18.2554,22.6316,-4.17576024,-52.5425,18.45583976,-34.08666024
678,-38.3793,-11.9004,19.8751,-4.32940608,-50.2797,15.54569392,-34.73400608
679,-39.5777,-8.3333,18.6714,-4.10707872,-47.911,14.56432128,-33.34667872
680,-40.839,-12.7852,20.192,-3.9329172,-53.6242,16.2590828,-37.3651172
681,-38.3079,-14.1038,20.6844,-4.19601528,-52.4117,16.48838472,-35.92331528
682,-36.3136,-14.2223,21.444,-4.21989696,-50.5359,17.22410304,-33.31179696
683,-39.2388,-4.4934,16.6242,-4.27703616,-43.7322,12.34716384,-31.38503616
684,-36.7528,-9.7191,16.4837,-4.36536432,-46.4719,12.11833568,-34.35356432
685,-34.7703,-16.1809,21.0435,-4.16733984,-50.9512,16.87616016,-34.07503984
686,-39.8099,-10.4658,19.1959,-4.11524856,-50.2757,15.08065144,-35.19504856
687,-36.2123,-13.7156,19.3443,-4.16481768,-49.9279,15.17948232,-34.74841768
688,-36.8277,-16.3699,21.1809,-4.03726032,-53.1976,17.14363968,-36.05396032
689,-35.7188,-16.6938,21.4942,-4.25032056,-52.4126,17.24387944,-35.16872056
690,-34.7842,-13.9157,18.2896,-4.08018528,-48.6999,14.20941472,-34.49048528
691,-35.9446,-19.1302,23.1653,-4.04323056,-55.0748,19.12206944,-35.95273056
692,-38.2318,-16.8387,23.0558,-4.08223944,-55.0705,18.97356056,-36.09693944
693,-34.1165,-16.4528,21.617,-4.12684704,-50.5693,17.49015296,-33.07914704
694,-35.3032,-12.588,20.6286,-4.36616496,-47.8912,16.26243504,-31.62876496
695,-37.1337,-14.5968,20.8339,-4.37775768,-51.7305,16.45614232,-35.27435768
696,-37.082,-16.0483,20.6632,-4.24466568,-53.1303,16.41853432,-36.71176568
697,-35.2989,-14.5553,20.5243,-4.42595664,-49.8542,16.09834336,-33.75585664
698,-35.9024,-16.353,21.2641,-4.24475352,-52.2554,17.01934648,-35.23605352
699,-36.1273,-12.6526,19.7429,-4.35870792,-48.7799,15.38419208,-33.39570792
700,-34.0937,-17.9534,21.6398,-4.194432,-52.0471,17.445368,-34.601732
701,-40.067,-9.9812,19.7913,-4.34439216,-50.0482,15.44690784,-34.60129216
702,-35.9823,-12.9739,20.5194,-4.11538536,-48.9562,16.40401464,-32.55218536
703,-35.9986,-15.1619,22.183,-4.09599072,-51.1605,18.08700928,-33.07349072
704,-36.2263,-12.0984,19.7673,-4.23446472,-48.3247,15.53283528,-32.79186472
705,-36.8398,-13.726,20.8147,-4.3073424,-50.5658,16.5073576,-34.0584424
706,-35.2925,-11.3353,18.8431,-4.385016,-46.6278,14.458084,-32.169716
707,-35.2116,-13.7382,18.9495,-4.13507952,-48.9498,14.81442048,-34.13537952
708,-38.4615,-18.351,22.7886,-4.25252592,-56.8125,18.53607408,-38.27642592
709,-36.524,-6.1811,17.8362,-4.42862136,-42.7051,13.40757864,-29.29752136
710,-33.9902,-15.6817,21.6333,-4.23406944,-49.6719,17.39923056,-32.27266944
711,-39.4667,-8.8915,19.6509,-4.4890812,-48.3582,15.1618188,-33.1963812
712,-36.1115,-14.3296,21.2306,-4.20719904,-50.4411,17.02340096,-33.41769904
713,-39.8098,-8.2854,19.096,-4.4739144,-48.0952,14.6220856,-33.4731144
714,-38.8716,-15.1095,22.2112,-4.13090136,-53.9811,18.08029864,-35.90080136
715,-39.2689,-14.589,21.1314,-4.36891104,-53.8579,16.76248896,-37.09541104
716,-37.0386,-10.3569,20.0267,-4.3436664,-47.3955,15.6830336,-31.7124664
717,-38.1778,-12.4463,21.2114,-4.34686824,-50.6241,16.86453176,-33.75956824
718,-35.6855,-15.4499,21.6351,-4.22743896,-51.1354,17.40766104,-33.72773896
719,-34.8036,-12.2591,18.4093,-4.25568456,-47.0627,14.15361544,-32.90908456
720,-38.8256,-12.9917,21.2497,-4.48684128,-51.8173,16.76285872,-35.05444128
721,-38.1963,-16.3062,22.2206,-4.44257784,-54.5025,17.77802216,-36.72447784
722,-34.7966,-10.2074,17.9142,-4.48699464,-45.004,13.42720536,-31.57679464
723,-40.2603,-10.9145,20.0932,-4.35113352,-51.1748,15.74206648,-35.43273352
724,-38.7045,-12.2452,18.7027,-4.49630064,-50.9497,14.20639936,-36.74330064
725,-37.8592,-10.573,18.6697,-4.53521592,-48.4322,14.13448408,-34.29771592
726,-37.6316,-10.6859,18.3723,-4.4366868,-48.3175,13.9356132,-34.3818868
727,-38.5062,-15.364,21.6523,-4.49204832,-53.8702,17.16025168,-36.70994832
728,-39.3469,-12.1964,19.8568,-4.40782416,-51.5433,15.44897584,-36.09432416
729,-37.3217,-13.0873,20.3517,-4.31993808,-50.409,16.03176192,-34.37723808
730,-37.189,-13.0658,19.797,-4.19768208,-50.2548,15.59931792,-34.65548208
731,-35.0123,-14.5536,20.8018,-4.41394344,-49.5659,16.38785656,-33.17804344
732,-39.354,-11.895,18.8615,-4.45832496,-51.249,14.40317504,-36.84582496
733,-41.3259,-10.4829,18.6301,-4.555476,-51.8088,14.074624,-37.734176
734,-40.3196,-13.2196,20.0159,-4.56058512,-53.5392,15.45531488,-38.08388512
735,-37.2973,-13.4683,20.8623,-4.3956252,-50.7656,16.4666748,-34.2989252
736,-37.792,-9.6944,19.1293,-4.57133832,-47.4864,14.55796168,-32.92843832
737,-41.8026,-12.9291,20.6929,-4.4116524,-54.7317,16.2812476,-38.4504524
738,-38.1452,-15.0643,21.3425,-4.58571528,-53.2095,16.75678472,-36.45271528
739,-35.3701,-15.9807,19.0406,-4.26060864,-51.3508,14.77999136,-36.57080864
740,-36.7747,-14.3404,19.541,-4.27131288,-51.1151,15.26968712,-35.84541288
741,-37.8782,-12.8251,18.1809,-4.23716616,-50.7033,13.94373384,-36.75956616
742,-38.1056,-13.4517,20.1724,-4.24642968,-51.5573,15.92597032,-35.63132968
743,-39.7777,-9.7275,17.4525,-4.2197832,-49.5052,13.2327168,-36.2724832
